Order Number,Sales Date,Sales Channel,Currency,Salesteamindex,Storeindex,Productindex,Order qty,unit price,unit cost,Revenue,Profit,Month Number,Month name
SO248,2022-04-10,Wholesale,USD,18,167,26,5,253.1033199,180.7880856,1265.516599,361.5761713,4,Apr
SO249,2022-02-20,Distributor,USD,12,159,36,9,487.6017167,348.2869405,4388.41545,1253.832986,2,Feb
SO250,2022-04-23,In-Store,USD,4,11,10,5,549.3974808,392.426772,2746.987404,784.8535441,4,Apr
SO251,2022-03-02,Distributor,USD,7,301,37,8,166.0748246,118.6248747,1328.598597,379.5995992,3,Mar
SO252,2022-01-23,Distributor,USD,16,54,37,6,626.0363846,447.1688461,3756.218307,1073.205231,1,Jan
SO253,2022-03-13,In-Store,USD,3,282,20,10,157.6084308,112.5774506,1576.084308,450.3098023,3,Mar
SO254,2022-04-22,Online,USD,22,6,26,8,300.2096139,214.4354385,2401.676911,686.1934032,4,Apr
SO255,2022-02-28,Online,USD,7,46,10,7,247.3915992,176.7082852,1731.741195,494.7831985,2,Feb
SO256,2022-04-02,Online,USD,15,253,24,6,502.0765393,358.6260995,3012.459236,860.7026388,4,Apr
SO257,2022-01-26,Wholesale,USD,19,7,24,6,294.7665312,210.5475223,1768.599187,505.3140534,1,Jan
SO258,2022-04-21,Wholesale,USD,22,326,32,10,217.1496195,155.106871,2171.496195,620.4274842,4,Apr
SO259,2022-03-12,Distributor,USD,26,325,40,5,638.5786627,456.1276162,3192.893313,912.2552324,3,Mar
SO260,2022-03-02,Online,USD,12,192,34,1,530.7441087,379.1029348,530.7441087,151.6411739,3,Mar
SO261,2022-05-11,Distributor,USD,4,152,31,8,234.3275437,167.3768169,1874.620349,535.6058141,5,May
SO262,2022-04-09,Online,USD,24,101,4,6,447.0254198,319.3038713,2682.152519,766.3292911,4,Apr
SO263,2022-05-24,Online,USD,6,102,16,6,429.5247479,306.8033914,2577.148487,736.3281393,5,May
SO264,2022-03-16,Online,USD,22,343,18,7,342.435394,244.59671,2397.047758,684.8707881,3,Mar
SO265,2022-02-08,Wholesale,USD,1,240,27,2,364.9150645,260.6536175,729.830129,208.522894,2,Feb
SO266,2022-04-23,In-Store,USD,7,137,45,8,481.5287265,343.9490903,3852.229812,1100.637089,4,Apr
SO267,2022-01-24,Distributor,USD,9,285,10,3,174.4672206,124.6194433,523.4016618,149.5433319,1,Jan
SO268,2022-04-15,Online,USD,9,117,31,4,184.5007982,131.7862844,738.0031929,210.8580551,4,Apr
SO269,2022-03-10,In-Store,USD,5,47,13,5,226.2903852,161.6359894,1131.451926,323.2719788,3,Mar
SO270,2022-05-25,In-Store,USD,24,124,24,7,354.9381648,253.5272606,2484.567154,709.8763297,5,May
SO271,2022-02-14,In-Store,USD,6,359,36,8,302.8827043,216.3447888,2423.061635,692.3033242,2,Feb
SO272,2022-01-30,Online,USD,3,251,23,1,177.5729506,126.8378219,177.5729506,50.73512874,1,Jan
SO273,2022-03-13,Wholesale,USD,21,131,25,8,239.3681175,170.9772268,1914.94494,547.1271257,3,Mar
SO274,2022-03-31,Distributor,USD,12,337,36,8,464.0723995,331.4802854,3712.579196,1060.736913,3,Mar
SO275,2022-03-20,Online,USD,10,253,7,4,156.6277054,111.8769324,626.5108216,179.0030919,3,Mar
SO276,2022-02-17,Wholesale,USD,12,161,14,1,198.1448321,141.532023,198.1448321,56.61280918,2,Feb
SO277,2022-05-18,In-Store,USD,12,255,29,1,555.4818186,396.7727276,555.4818186,158.709091,5,May
SO278,2022-01-30,Online,USD,20,132,13,8,511.4932591,365.3523279,4091.946073,1169.127449,1,Jan
SO279,2022-02-15,Online,USD,6,89,28,4,158.329238,113.0923129,633.316952,180.9477006,2,Feb
SO280,2022-03-20,Online,USD,2,140,3,7,387.3979003,276.712786,2711.785302,774.7958007,3,Mar
SO281,2022-05-14,Distributor,USD,18,106,6,7,531.8996159,379.9282971,3723.297312,1063.799232,5,May
SO282,2022-04-11,In-Store,USD,6,197,21,7,577.9588612,412.827758,4045.712029,1155.917722,4,Apr
SO283,2022-05-20,Distributor,USD,15,32,8,5,598.0254491,427.1610351,2990.127245,854.3220701,5,May
SO284,2022-04-21,Wholesale,USD,2,365,26,8,282.2802143,201.6287245,2258.241714,645.2119184,4,Apr
SO285,2022-02-11,Distributor,USD,15,103,19,8,336.5898322,240.4213087,2692.718658,769.348188,2,Feb
SO286,2022-04-19,Wholesale,USD,3,124,34,5,316.1267377,225.8048127,1580.633689,451.6096253,4,Apr
SO287,2022-02-28,Distributor,USD,18,222,19,2,545.0562435,389.3258882,1090.112487,311.4607106,2,Feb
SO288,2022-04-26,Online,USD,20,341,39,10,576.8345597,412.0246855,5768.345597,1648.098742,4,Apr
SO289,2022-01-23,Distributor,USD,23,94,35,7,173.2366106,123.7404361,1212.656274,346.4732212,1,Jan
SO290,2022-03-07,In-Store,USD,7,116,19,3,273.5069593,195.3621138,820.520878,234.4345366,3,Mar
SO291,2022-03-10,Wholesale,USD,2,73,26,8,392.2039087,280.1456491,3137.63127,896.4660771,3,Mar
SO292,2022-01-23,Distributor,USD,5,293,3,10,499.7765737,356.9832669,4997.765737,1427.933068,1,Jan
SO293,2022-03-13,Online,USD,26,349,12,9,633.5055394,452.5039567,5701.549854,1629.014244,3,Mar
SO294,2022-02-04,In-Store,USD,25,213,21,8,334.6652609,239.0466149,2677.322087,764.9491678,2,Feb
SO295,2022-05-29,In-Store,USD,2,225,38,8,517.0837403,369.3455288,4136.669922,1181.905692,5,May
SO296,2022-01-21,Online,USD,7,64,22,7,327.32287,233.80205,2291.26009,654.64574,1,Jan
SO297,2022-01-14,Wholesale,USD,20,74,39,1,168.5592772,120.3994837,168.5592772,48.1597935,1,Jan
SO298,2022-05-22,In-Store,USD,26,341,29,8,292.6761664,209.0544046,2341.409331,668.9740947,5,May
SO299,2022-03-15,Distributor,USD,8,190,42,1,569.7846664,406.9890474,569.7846664,162.795619,3,Mar
SO300,2022-05-24,Wholesale,USD,26,318,31,4,514.2691641,367.3351172,2057.076656,587.7361875,5,May
SO301,2022-05-09,Wholesale,USD,18,56,10,8,200.8231782,143.4451273,1606.585426,459.0244074,5,May
SO302,2022-02-06,Online,USD,4,88,42,4,545.8261138,389.8757956,2183.304455,623.8012729,2,Feb
SO303,2022-01-03,Wholesale,USD,11,123,44,4,388.759873,277.6856236,1555.039492,444.2969977,1,Jan
SO304,2022-02-19,Wholesale,USD,1,157,4,5,449.3183978,320.9417127,2246.591989,641.8834254,2,Feb
SO305,2022-01-26,Distributor,USD,10,260,27,4,341.0009167,243.5720833,1364.003667,389.7153333,1,Jan
SO306,2022-02-13,Wholesale,USD,20,44,6,6,414.5665802,296.1189858,2487.399481,710.685566,2,Feb
SO307,2022-01-25,Wholesale,USD,11,113,23,6,540.967429,386.4053064,3245.804574,927.3727354,1,Jan
SO308,2022-02-05,Online,USD,11,338,40,3,341.6588645,244.0420461,1024.976593,292.8504553,2,Feb
SO309,2022-04-04,In-Store,USD,10,85,8,1,243.3401121,173.8143658,243.3401121,69.52574633,4,Apr
SO310,2022-04-01,Wholesale,USD,21,288,42,4,591.7172066,422.6551476,2366.868826,676.2482361,4,Apr
SO311,2022-03-09,Wholesale,USD,20,311,43,1,482.260911,344.4720793,482.260911,137.7888317,3,Mar
SO312,2022-05-25,Distributor,USD,14,346,35,5,226.7923343,161.9945245,1133.961672,323.989049,5,May
SO313,2022-05-28,Online,USD,23,185,13,6,584.1479546,417.248539,3504.887728,1001.396494,5,May
SO314,2022-01-31,In-Store,USD,18,78,29,7,206.9189233,147.7992309,1448.432463,413.8378465,1,Jan
SO315,2022-05-12,In-Store,USD,25,34,44,1,350.0300286,250.021449,350.0300286,100.0085796,5,May
SO316,2022-02-15,In-Store,USD,14,323,19,1,600.6121788,429.0086991,600.6121788,171.6034797,2,Feb
SO317,2022-02-27,Distributor,USD,6,338,19,6,157.5568294,112.5405924,945.3409764,270.0974218,2,Feb
SO318,2022-05-31,Online,USD,25,190,1,8,529.3370744,378.0979103,4234.696595,1209.913313,5,May
SO319,2022-04-23,In-Store,USD,15,275,20,8,376.091249,268.6366065,3008.729992,859.6371407,4,Apr
SO320,2022-01-19,Online,USD,18,158,45,8,172.7314961,123.3796401,1381.851969,394.8148482,1,Jan
SO321,2022-04-27,Distributor,USD,2,350,39,1,611.539942,436.8142443,611.539942,174.7256977,4,Apr
SO322,2022-03-08,Wholesale,USD,20,224,36,10,278.6145433,199.0103881,2786.145433,796.0415523,3,Mar
SO323,2022-04-29,Online,USD,4,59,27,10,424.8284224,303.4488731,4248.284224,1213.795492,4,Apr
SO324,2022-01-21,In-Store,USD,5,136,34,3,258.0612359,184.3294542,774.1837077,221.1953451,1,Jan
SO325,2022-04-06,Wholesale,USD,9,309,6,1,287.1769432,205.126388,287.1769432,82.05055521,4,Apr
SO326,2022-03-04,Online,USD,24,26,11,7,580.0748774,414.3391981,4060.524142,1160.149755,3,Mar
SO327,2022-03-02,Online,USD,12,238,6,1,157.5834065,112.5595761,157.5834065,45.02383043,3,Mar
SO328,2022-05-11,Wholesale,USD,8,206,11,9,275.6383245,196.8845175,2480.74492,708.784263,5,May
SO329,2022-05-20,In-Store,USD,24,206,15,6,207.1695544,147.9782532,1243.017326,355.1478076,5,May
SO330,2022-02-26,Online,USD,19,109,41,2,526.175413,375.8395807,1052.350826,300.6716646,2,Feb
SO331,2022-02-20,In-Store,USD,11,28,2,10,324.2966922,231.6404944,3242.966922,926.5619777,2,Feb
SO332,2022-05-25,Wholesale,USD,11,82,23,2,386.7037897,276.2169927,773.4075794,220.9735941,5,May
SO333,2022-02-11,Distributor,USD,3,4,43,7,169.607192,121.1479943,1187.250344,339.214384,2,Feb
SO334,2022-04-17,Online,USD,21,329,15,4,378.2104007,270.1502862,1512.841603,432.2404579,4,Apr
SO335,2022-03-04,Online,USD,13,249,11,3,172.398028,123.1414485,517.1940839,147.7697382,3,Mar
SO336,2022-04-11,Wholesale,USD,18,164,23,4,250.0308859,178.59349,1000.123544,285.7495839,4,Apr
SO337,2022-03-10,Distributor,USD,25,175,21,3,477.9825928,341.4161377,1433.947778,409.6993652,3,Mar
SO338,2022-03-06,Wholesale,USD,8,120,14,10,384.26413,274.4743786,3842.6413,1097.897514,3,Mar
SO339,2022-04-18,Distributor,USD,2,57,34,4,491.9470451,351.3907465,1967.788181,562.2251945,4,Apr
SO340,2022-04-10,Online,USD,23,355,47,10,407.5032191,291.0737279,4075.032191,1164.294912,4,Apr
SO341,2022-01-12,Wholesale,USD,25,121,9,5,289.4574389,206.7553135,1447.287194,413.510627,1,Jan
SO342,2022-01-04,Online,USD,3,287,16,1,223.4140545,159.5814675,223.4140545,63.832587,1,Jan
SO343,2022-05-03,Online,USD,18,360,43,7,273.0238829,195.0170592,1911.16718,546.0477659,5,May
SO344,2022-05-30,In-Store,USD,4,60,28,10,287.9428718,205.6734799,2879.428718,822.6939195,5,May
SO345,2022-03-21,Online,USD,25,362,4,6,597.3779828,426.6985591,3584.267897,1024.076542,3,Mar
SO346,2022-04-03,In-Store,USD,21,125,1,6,579.1839169,413.7027978,3475.103502,992.8867147,4,Apr
SO347,2022-03-01,Distributor,USD,16,363,12,10,502.3698133,358.8355809,5023.698133,1435.342324,3,Mar
SO348,2022-02-26,Wholesale,USD,14,124,40,1,344.1885281,245.8489486,344.1885281,98.33957945,2,Feb
SO349,2022-02-02,Online,USD,14,36,41,8,325.0406722,232.1719087,2600.325378,742.950108,2,Feb
SO350,2022-02-23,Distributor,USD,4,127,12,2,329.246874,235.1763386,658.4937479,188.1410708,2,Feb
SO351,2022-01-18,Online,USD,18,77,43,10,570.2778659,407.3413328,5702.778659,1629.365331,1,Jan
SO352,2022-04-18,Wholesale,USD,9,84,43,9,307.4235985,219.5882847,2766.812387,790.5178248,4,Apr
SO353,2022-05-24,Distributor,USD,7,6,32,7,560.7077753,400.5055538,3924.954427,1121.415551,5,May
SO354,2022-01-06,Online,USD,17,19,2,4,373.3786215,266.6990153,1493.514486,426.7184245,1,Jan
SO355,2022-04-01,In-Store,USD,9,342,2,4,313.7334536,224.095324,1254.933814,358.5525184,4,Apr
SO356,2022-05-14,Online,USD,26,284,12,5,572.7543454,409.1102467,2863.771727,818.2204935,5,May
SO357,2022-04-22,Online,USD,13,182,32,9,400.8730053,286.337861,3607.857048,1030.816299,4,Apr
SO358,2022-01-03,Distributor,USD,14,192,14,2,572.6605192,409.043228,1145.321038,327.2345824,1,Jan
SO359,2022-05-12,Online,USD,2,16,46,10,180.8049966,129.1464261,1808.049966,516.5857044,5,May
SO360,2022-04-17,Wholesale,USD,26,46,33,3,203.0380075,145.0271482,609.1140225,174.0325779,4,Apr
SO361,2022-04-11,In-Store,USD,10,235,43,6,433.777146,309.8408186,2602.662876,743.6179646,4,Apr
SO362,2022-02-22,Distributor,USD,21,278,47,3,320.9327163,229.2376545,962.7981488,275.0851854,2,Feb
SO363,2022-05-06,Wholesale,USD,22,221,38,1,518.2845481,370.2032486,518.2845481,148.0812995,5,May
SO364,2022-02-05,In-Store,USD,3,336,32,5,568.9609251,406.4006608,2844.804626,812.8013216,2,Feb
SO365,2022-01-19,Wholesale,USD,23,39,35,7,336.1736764,240.1240546,2353.215735,672.3473529,1,Jan
SO366,2022-01-23,In-Store,USD,19,32,26,4,243.4972755,173.9266253,973.9891019,278.2826005,1,Jan
SO367,2022-01-24,Wholesale,USD,1,246,16,2,483.5784193,345.4131566,967.1568385,276.3305253,1,Jan
SO368,2022-02-10,Distributor,USD,4,286,34,5,597.3666651,426.6904751,2986.833326,853.3809502,2,Feb
SO369,2022-02-08,Distributor,USD,12,207,2,3,603.3443958,430.9602827,1810.033187,517.1523393,2,Feb
SO370,2022-02-14,Wholesale,USD,9,302,25,3,514.071299,367.193785,1542.213897,440.632542,2,Feb
SO371,2022-02-22,Distributor,USD,11,142,46,9,588.8478039,420.6055742,5299.630235,1514.180067,2,Feb
SO372,2022-01-19,In-Store,USD,11,40,13,10,160.834146,114.8815329,1608.34146,459.5261315,1,Jan
SO373,2022-04-14,Wholesale,USD,15,144,5,6,396.3650488,283.117892,2378.190293,679.4829408,4,Apr
SO374,2022-02-06,In-Store,USD,13,50,21,7,298.9900528,213.5643234,2092.93037,597.9801056,2,Feb
SO375,2022-01-08,Online,USD,16,110,12,7,360.3994036,257.4281455,2522.795825,720.7988073,1,Jan
SO376,2022-04-08,Wholesale,USD,24,28,32,3,586.5057628,418.9326877,1759.517288,502.7192253,4,Apr
SO377,2022-03-08,In-Store,USD,21,234,22,7,524.6209504,374.7292503,3672.346653,1049.241901,3,Mar
SO378,2022-02-01,Online,USD,24,74,44,9,332.6600922,237.6143516,2993.94083,855.4116657,2,Feb
SO379,2022-04-10,Online,USD,17,344,13,3,632.326053,451.6614664,1896.978159,541.9937597,4,Apr
SO380,2022-03-14,Distributor,USD,16,330,20,2,280.1655121,200.1182229,560.3310242,160.0945783,3,Mar
SO381,2022-01-27,Online,USD,23,79,8,7,541.5726108,386.8375791,3791.008276,1083.145222,1,Jan
SO382,2022-03-28,Distributor,USD,13,219,9,6,608.2623864,434.4731332,3649.574319,1042.73552,3,Mar
SO383,2022-01-21,In-Store,USD,15,237,26,4,454.3973442,324.5695316,1817.589377,519.3112505,1,Jan
SO384,2022-03-27,In-Store,USD,22,129,33,4,495.567117,353.9765121,1982.268468,566.3624194,3,Mar
SO385,2022-03-31,Wholesale,USD,8,130,11,4,474.7713606,339.1224004,1899.085442,542.5958407,3,Mar
SO386,2022-03-15,In-Store,USD,5,339,26,8,197.7054437,141.2181741,1581.64355,451.8981571,3,Mar
SO387,2022-01-12,Distributor,USD,23,244,7,10,638.2002524,455.8573231,6382.002524,1823.429292,1,Jan
SO388,2022-05-22,Wholesale,USD,4,197,8,1,207.0121522,147.865823,207.0121522,59.1463292,5,May
SO389,2022-02-01,In-Store,USD,25,117,13,7,176.1249756,125.803554,1232.874829,352.2499512,2,Feb
SO390,2022-04-30,Wholesale,USD,17,265,18,9,202.8284365,144.8774546,1825.455928,521.5588367,4,Apr
SO391,2022-01-07,Wholesale,USD,14,166,46,3,414.5297604,296.092686,1243.589281,355.3112232,1,Jan
SO392,2022-04-15,Online,USD,9,329,43,9,626.178169,447.2701207,5635.603521,1610.172435,4,Apr
SO393,2022-02-03,Online,USD,1,126,26,1,300.4133021,214.5809301,300.4133021,85.83237204,2,Feb
SO394,2022-01-19,Wholesale,USD,13,217,13,3,318.8543261,227.7530901,956.5629784,273.3037081,1,Jan
SO395,2022-01-23,Wholesale,USD,20,95,18,8,228.0294841,162.8782029,1824.235873,521.2102494,1,Jan
SO396,2022-02-17,Online,USD,18,175,37,6,325.1968203,232.283443,1951.180922,557.4802633,2,Feb
SO397,2022-05-01,In-Store,USD,10,311,6,1,403.0538816,287.8956297,403.0538816,115.1582519,5,May
SO398,2022-02-22,Online,USD,18,218,18,4,533.0929881,380.7807058,2132.371953,609.2491293,2,Feb
SO399,2022-05-14,Online,USD,18,355,42,7,649.0822969,463.6302121,4543.576078,1298.164594,5,May
SO400,2022-01-21,In-Store,USD,11,165,40,1,504.9819853,360.7014181,504.9819853,144.2805672,1,Jan
SO401,2022-03-11,Distributor,USD,20,322,13,3,169.1175758,120.7982684,507.3527275,144.9579221,3,Mar
SO402,2022-01-26,In-Store,USD,5,326,6,7,443.8943371,317.0673836,3107.260359,887.7886741,1,Jan
SO403,2022-01-31,In-Store,USD,17,59,21,2,408.9509552,292.1078252,817.9019104,233.6862601,1,Jan
SO404,2022-01-23,Distributor,USD,14,321,10,6,368.8078952,263.4342108,2212.847371,632.242106,1,Jan
SO405,2022-05-09,Distributor,USD,18,304,13,9,266.594192,190.4244228,2399.347728,685.5279222,5,May
SO406,2022-01-04,In-Store,USD,20,229,45,10,207.8514515,148.4653225,2078.514515,593.86129,1,Jan
SO407,2022-05-03,Wholesale,USD,7,168,28,9,572.1687232,408.6919451,5149.518508,1471.291002,5,May
SO408,2022-05-27,Online,USD,23,261,1,4,637.1372573,455.098041,2548.549029,728.1568655,5,May
SO409,2022-04-03,In-Store,USD,8,136,16,6,318.9081075,227.7915053,1913.448645,546.6996128,4,Apr
SO410,2022-02-08,Online,USD,6,29,31,7,610.2536992,435.8954994,4271.775894,1220.507398,2,Feb
SO411,2022-05-03,Online,USD,6,32,7,1,317.1799977,226.5571412,317.1799977,90.6228565,5,May
SO412,2022-01-26,Wholesale,USD,7,34,32,1,173.6993809,124.0709863,173.6993809,49.62839454,1,Jan
SO413,2022-04-11,Wholesale,USD,17,250,35,7,509.6838951,364.059925,3567.787265,1019.36779,4,Apr
SO414,2022-03-07,Wholesale,USD,20,19,29,8,254.7898618,181.9927584,2038.318894,582.376827,3,Mar
SO415,2022-03-14,In-Store,USD,25,262,45,9,357.2309337,255.1649527,3215.078404,918.5938296,3,Mar
SO416,2022-04-19,In-Store,USD,3,305,19,4,251.8183014,179.8702153,1007.273206,287.7923445,4,Apr
SO417,2022-04-01,In-Store,USD,3,320,17,10,306.7619478,219.115677,3067.619478,876.462708,4,Apr
SO418,2022-01-15,In-Store,USD,17,185,25,5,393.5012602,281.0723287,1967.506301,562.1446574,1,Jan
SO419,2022-02-23,Online,USD,23,190,1,1,474.5100687,338.9357634,474.5100687,135.5743053,2,Feb
SO420,2022-05-03,In-Store,USD,4,70,47,7,428.9909062,306.4220759,3002.936344,857.9818125,5,May
SO421,2022-03-06,Wholesale,USD,2,263,18,9,317.4641041,226.7600744,2857.176937,816.3362677,3,Mar
SO422,2022-03-22,Wholesale,USD,26,163,13,7,362.9848791,259.2749137,2540.894154,725.9697583,3,Mar
SO423,2022-03-27,Distributor,USD,13,194,39,6,185.5389481,132.5278201,1113.233689,318.0667682,3,Mar
SO424,2022-05-10,Distributor,USD,11,332,42,9,558.715059,399.082185,5028.435531,1436.695866,5,May
SO425,2022-03-16,In-Store,USD,22,213,6,9,261.1092727,186.5066233,2349.983454,671.423844,3,Mar
SO426,2022-05-31,Online,USD,1,30,47,6,159.8464926,114.1760662,959.0789559,274.0225588,5,May
SO427,2022-03-06,In-Store,USD,8,72,41,10,533.8127502,381.2948215,5338.127502,1525.179286,3,Mar
SO428,2022-04-21,Wholesale,USD,16,160,14,3,422.5677252,301.8340894,1267.703176,362.2009073,4,Apr
SO429,2022-04-18,Wholesale,USD,1,234,21,4,573.7790574,409.8421839,2295.11623,655.7474942,4,Apr
SO430,2022-01-12,Wholesale,USD,12,72,28,10,636.4037887,454.5741348,6364.037887,1818.296539,1,Jan
SO431,2022-02-09,Online,USD,5,81,27,4,496.6909109,354.7792221,1986.763644,567.6467553,2,Feb
SO432,2022-02-18,Online,USD,13,181,41,2,489.5330966,349.6664975,979.0661931,279.733198,2,Feb
SO433,2022-05-31,Distributor,USD,21,120,1,3,631.3333828,450.9524163,1894.000148,541.1428995,5,May
SO434,2022-02-19,Wholesale,USD,2,296,16,5,314.6394943,224.7424959,1573.197471,449.4849919,2,Feb
SO435,2022-03-07,Distributor,USD,24,232,13,5,531.5377491,379.6698208,2657.688746,759.3396416,3,Mar
SO436,2022-02-09,In-Store,USD,21,294,16,5,295.5807166,211.1290833,1477.903583,422.2581666,2,Feb
SO437,2022-05-29,In-Store,USD,17,14,6,8,604.6761183,431.9115131,4837.408947,1382.116842,5,May
SO438,2022-01-26,Online,USD,17,11,31,8,341.4045006,243.8603576,2731.236005,780.3531442,1,Jan
SO439,2022-04-26,Distributor,USD,6,43,28,9,235.1130915,167.9379225,2116.017824,604.5765211,4,Apr
SO440,2022-05-29,Online,USD,2,38,31,3,455.4936054,325.3525753,1366.480816,390.4230903,5,May
SO441,2022-05-26,Distributor,USD,10,32,28,3,434.270704,310.19336,1302.812112,372.232032,5,May
SO442,2022-01-05,Online,USD,2,93,21,4,550.8709878,393.479277,2203.483951,629.5668432,1,Jan
SO443,2022-01-04,Distributor,USD,13,221,3,5,637.2128976,455.1520697,3186.064488,910.3041394,1,Jan
SO444,2022-05-24,In-Store,USD,2,166,6,1,290.9463844,207.818846,290.9463844,83.12753841,5,May
SO445,2022-01-17,Distributor,USD,7,330,45,4,432.905775,309.2184107,1731.6231,494.7494572,1,Jan
SO446,2022-04-20,In-Store,USD,20,183,15,5,161.23555,115.16825,806.1777502,230.3365001,4,Apr
SO447,2022-05-01,Wholesale,USD,12,25,38,9,607.5598846,433.9713461,5468.038961,1562.296846,5,May
SO448,2022-01-30,Wholesale,USD,8,256,1,8,593.8334019,424.1667157,4750.667215,1357.33349,1,Jan
SO449,2022-05-14,Wholesale,USD,16,175,47,6,510.710787,364.7934193,3064.264722,875.5042063,5,May
SO450,2022-01-21,Wholesale,USD,8,28,14,8,600.6723207,429.0516577,4805.378566,1372.965305,1,Jan
SO451,2022-03-31,Online,USD,12,237,39,7,401.9441527,287.1029662,2813.609069,803.8883053,3,Mar
SO452,2022-01-09,Wholesale,USD,14,99,14,7,502.8468575,359.1763268,3519.928003,1005.693715,1,Jan
SO453,2022-05-04,Wholesale,USD,6,35,17,9,527.4216408,376.7297434,4746.794767,1356.227076,5,May
SO454,2022-01-04,Online,USD,9,175,35,4,442.5360972,316.0972123,1770.144389,505.7555396,1,Jan
SO455,2022-01-17,In-Store,USD,17,343,7,5,323.6138096,231.1527212,1618.069048,462.3054424,1,Jan
SO456,2022-02-05,Distributor,USD,6,69,32,2,517.3049276,369.5035197,1034.609855,295.6028158,2,Feb
SO457,2022-02-28,In-Store,USD,18,93,26,10,268.8963076,192.0687912,2688.963076,768.2751647,2,Feb
SO458,2022-02-07,Online,USD,19,186,20,3,485.8154658,347.011047,1457.446397,416.4132564,2,Feb
SO459,2022-05-08,Distributor,USD,16,211,22,10,511.9155963,365.6539974,5119.155963,1462.615989,5,May
SO460,2022-01-04,In-Store,USD,11,121,38,9,626.2298899,447.3070642,5636.069009,1610.305431,1,Jan
SO461,2022-02-11,In-Store,USD,6,326,7,10,550.880454,393.4860386,5508.80454,1573.944154,2,Feb
SO462,2022-01-19,Online,USD,22,249,46,10,443.8359271,317.0256622,4438.359271,1268.102649,1,Jan
SO463,2022-05-22,Online,USD,4,33,1,1,355.1855112,253.7039366,355.1855112,101.4815746,5,May
SO464,2022-05-08,Distributor,USD,12,346,39,7,566.6762488,404.7687491,3966.733742,1133.352498,5,May
SO465,2022-04-25,Online,USD,12,299,11,2,440.0230667,314.3021905,880.0461334,251.4417524,4,Apr
SO466,2022-01-09,Online,USD,9,313,22,9,267.2130207,190.8664433,2404.917186,687.119196,1,Jan
SO467,2022-02-03,Wholesale,USD,10,351,28,10,533.8894356,381.3495968,5338.894356,1525.398387,2,Feb
SO468,2022-01-02,Online,USD,19,152,9,1,207.3088603,148.0777574,207.3088603,59.23110294,1,Jan
SO469,2022-03-15,Online,USD,23,159,4,8,612.1420779,437.2443413,4897.136623,1399.181892,3,Mar
SO470,2022-03-08,Online,USD,25,50,17,9,590.0554501,421.4681786,5310.499051,1517.285443,3,Mar
SO471,2022-03-25,Wholesale,USD,6,342,43,3,179.0137587,127.8669705,537.0412762,153.4403646,3,Mar
SO472,2022-04-20,Online,USD,14,104,28,10,558.2310569,398.7364692,5582.310569,1594.945877,4,Apr
SO473,2022-02-28,Distributor,USD,24,255,7,7,322.7399899,230.5285642,2259.17993,645.4799799,2,Feb
